,popularity,original_title,director,runtime,genres,release_date,vote_count,vote_average,release_year
9493,0.484083,The Seventh Sign,Carl Schultz,97,Thriller|Mystery,4/1/88,30,5.7,1988
9494,0.481627,Dangerous Liaisons,Stephen Frears,119,Drama|Romance,12/16/88,124,6.7,1988
9495,0.480782,My Stepmother is an Alien,Richard Benjamin,108,Comedy|Science Fiction,12/9/88,65,5.6,1988
9496,0.469728,Frantic,Roman Polanski,120,Thriller|Action|Crime|Drama|Mystery,2/16/88,87,6.4,1988
9497,0.46290600000000004,Mac and Me,Stewart Raffill,95,Family|Fantasy|Science Fiction,8/12/88,15,4.3,1988
9498,0.43762700000000004,Killer Klowns from Outer Space,Stephen Chiodo,88,Comedy|Horror|Science Fiction,5/27/88,54,5.1,1988
9499,0.42769700000000005,The Beast of War,Kevin Reynolds,111,Drama|War,9/14/88,24,6.7,1988
9500,0.422717,Drowning by Numbers,Peter Greenaway,118,Comedy|Drama,9/10/88,13,6.3,1988
9501,0.420142,Fei lung mang jeung,Sammo Hung|Corey Yuen Kwai,102,Action|Comedy|Romance,2/11/88,16,7.0,1988
9502,0.410654,D.O.A.,Annabel Jankel|Rocky Morton,96,Thriller|Mystery,3/18/88,14,5.6,1988
9503,0.41036999999999996,Return of the Living Dead Part II,Ken Wiederhorn,89,Comedy|Horror,1/15/88,35,6.1,1988
9504,0.402939,Without a Clue,Thom Eberhardt,107,Comedy|Thriller|Crime|Mystery,10/21/88,27,5.6,1988
9505,0.186505,Caddyshack II,Allan Arkush,98,Comedy,7/22/88,24,4.0,1988
9506,0.389823,Iron Eagle II,Sidney J. Furie,105,Action|Adventure|Drama|Thriller,11/11/88,11,4.0,1988
9507,0.385293,The Bourne Identity,Roger Young,180,Action|Drama|Mystery|Thriller,5/8/88,20,6.4,1988
9508,0.38461799999999996,Poltergeist III,Gary Sherman,98,Horror|Thriller,6/10/88,58,4.4,1988
9509,0.380129,The Adventures of Baron Munchausen,Terry Gilliam,126,Action|Adventure|Comedy|Fantasy,12/7/88,76,6.9,1988
9510,0.283003,Braddock: Missing in Action III,Aaron Norris,101,Action|War,1/22/88,29,4.9,1988
9511,0.374076,The Presidio,Peter Hyams,97,Action|Adventure|Crime|Drama|Mystery,6/10/88,40,5.7,1988
9512,0.370575,Midnight Run,Martin Brest,126,Adventure|Comedy|Crime,7/20/88,105,6.9,1988
9513,0.361962,Black Eagle,Eric Karson,93,Drama|Action,5/1/88,18,3.8,1988
9514,0.35674,Above the Law,Andrew Davis,99,Action|Adventure|Drama|Thriller,4/8/88,67,5.9,1988
9515,0.35363,The Last Temptation of Christ,Martin Scorsese,164,Drama,8/12/88,76,6.7,1988
9516,0.349522,High Spirits,Neil Jordan,99,Horror|Fantasy|Comedy,11/18/88,20,5.9,1988
9517,0.340089,Pumpkinhead,Stan Winston,86,Horror,6/9/88,37,5.5,1988
9518,0.339766,The Accused,Jonathan Kaplan,111,Drama,10/14/88,57,6.7,1988
9519,0.336536,Prison,Renny Harlin,102,Crime|Drama|Horror|Thriller,3/4/88,11,6.8,1988
9520,0.3065,Hairspray,John Waters,92,Drama|Comedy|Music|Romance|Family,2/16/88,52,6.2,1988
9521,0.33062600000000003,U2: Rattle and Hum,Phil Joanou,98,Documentary|Music,11/4/88,16,6.5,1988
9522,0.324427,Hellbound: Hellraiser II,Tony Randel,97,Horror|Thriller,12/23/88,83,6.1,1988
9523,0.32106799999999996,Moonwalker,Colin Chilvers|Jerry Kramer|Jim Blashfield,93,Action|Crime|Music|Fantasy|Thriller,10/29/88,73,6.1,1988
9524,0.320295,The Great Outdoors,Howard Deutch,91,Comedy,6/17/88,65,6.2,1988
9525,0.319332,Gorillas in the Mist,Michael Apted,129,Drama,9/23/88,57,6.8,1988
9526,0.317301,Mystic Pizza,Donald Petrie,104,Comedy|Drama|Romance,10/13/88,60,5.7,1988
9527,0.31548200000000004,School Daze,Spike Lee,121,Comedy|Drama,2/12/88,18,6.1,1988
9528,0.30403800000000003,Waxwork,Anthony Hickox,95,Horror|Comedy,6/17/88,19,5.4,1988
9529,0.23651399999999997,Tin Toy,John Lasseter,5,Animation|Family,8/1/88,51,6.1,1988
9530,0.288071,Dead Ringers,David Cronenberg,115,Drama|Horror|Thriller,9/23/88,65,6.9,1988
9531,0.287435,"Distant Voices, Still Lives",Terence Davies,81,Drama,9/29/88,11,6.8,1988
9532,0.28514,Ernest Saves Christmas,John R. Cherry III,95,Comedy|Family,11/11/88,23,5.2,1988
9533,0.28160999999999997,Bird,Clint Eastwood,161,Drama|Music,7/1/88,23,6.5,1988
9534,0.231618,She's Having a Baby,John Hughes,106,Comedy|Drama|Romance,2/5/88,22,5.8,1988
9535,0.265664,Bad Dreams,Andrew Fleming,86,Horror|Thriller,4/8/88,11,4.9,1988
9536,0.265596,Dead Heat,Mark Goldblatt,86,Action|Comedy|Drama|Horror|Science Fiction,5/6/88,17,5.1,1988
9537,0.264922,Scooby-Doo and the Ghoul School,Charles A. Nichols,90,TV Movie|Animation|Family,1/1/88,23,6.2,1988
9538,0.25926,Two Moon Junction,Zalman King,104,Drama|Romance,4/29/88,10,4.6,1988
9539,0.254965,Sleepaway Camp II: Unhappy Campers,Michael A. Simpson,80,Horror|Comedy,10/31/88,20,6.0,1988
9540,0.254085,Night of the Demons,Kevin Tenney,90,Horror,10/14/88,30,5.4,1988
9541,0.248819,Eight Men Out,John Sayles,119,Drama|History,9/2/88,25,7.3,1988
9542,0.246182,Talk Radio,Oliver Stone,110,Drama,12/21/88,16,5.5,1988
9543,0.238423,"Bright Lights, Big City",James Bridges,107,Drama,4/1/88,12,3.9,1988
9544,0.407649,Earth Girls Are Easy,Julien Temple,100,Music|Comedy|Drama|Romance|Science Fiction,9/8/88,43,5.5,1988
9545,0.23277899999999999,Beaches,Garry Marshall,123,Comedy|Drama,12/21/88,24,6.3,1988
9546,0.12721500000000002,Johnny Be Good,Bud Smith ,91,Comedy,3/22/88,12,4.3,1988
9547,0.137660999999999,é»‘å¤ªé™½731,Mou Tun-fei,105,War|History,12/1/88,17,5.9,1988
9548,0.21814499999999998,Young Einstein,Yahoo Serious,91,Comedy|Science Fiction,12/15/88,19,4.2,1988
9549,0.21112399999999998,The Thin Blue Line,Errol Morris,103,Mystery|Documentary|Crime,8/28/88,54,8.0,1988
9550,0.206515,Bat*21,Peter Markle,105,Action|Drama|War,7/21/88,15,4.7,1988
9551,0.20646799999999998,Shoot to Kill,Roger Spottiswoode,109,Action|Adventure|Crime|Thriller,2/12/88,16,6.5,1988
9552,0.20590999999999998,Big Top Pee-wee,Randal Kleiser,86,Comedy|Family,7/22/88,12,6.2,1988
9553,0.20545300000000002,Tequila Sunrise,Robert Towne,115,Action|Adventure|Crime|Romance|Thriller,12/2/88,62,6.1,1988
9554,0.200403,Punchline,David Seltzer,123,Comedy|Drama,10/7/88,19,5.1,1988
9555,0.199235,Critters 2,Mick Garris,86,Thriller|Comedy|Horror|Science Fiction,4/29/88,40,4.5,1988
9556,0.194418,La Vie est un long fleuve tranquille,Ã‰tienne Chatiliez,90,Comedy,2/3/88,28,7.2,1988
9557,0.18872,Monkey Shines,George A. Romero,113,Thriller|Drama|Horror|Science Fiction,7/29/88,17,6.0,1988
9558,0.256656,Tucker: The Man and His Dream,Francis Ford Coppola,110,Drama,8/12/88,24,6.0,1988
9559,0.180017,Hollywood Chainsaw Hookers,Fred Olen Ray,75,Comedy|Horror,3/1/88,13,5.0,1988
9560,0.178302,Blackadder's Christmas Carol,Richard Boden,43,Comedy|History,1/1/88,11,6.7,1988
9561,0.314786,Arthur 2: On the Rocks,Bud Yorkin,113,Comedy|Romance,7/8/88,18,4.8,1988
9562,0.177816,Return of the Killer Tomatoes!,John De Bello,98,Comedy|Horror|Science Fiction,4/22/88,20,5.1,1988
9563,0.171457,Maniac Cop,William Lustig,85,Thriller|Action|Horror,5/13/88,33,5.5,1988
9564,0.168545,Powaqqatsi,Godfrey Reggio,99,Documentary|Drama|Music,4/29/88,18,7.2,1988
9565,0.167846,The Serpent and the Rainbow,Wes Craven,98,Horror|Thriller,2/5/88,37,5.7,1988
9566,0.16078199999999898,Running on Empty,Sidney Lumet,116,Drama,9/7/88,19,7.3,1988
9567,0.156916,Vice Versa,Brian Gilbert,98,Comedy|Fantasy,2/25/88,13,6.0,1988
9568,0.15554300000000001,Colors,Dennis Hopper,120,Action|Crime|Drama,4/15/88,36,6.4,1988
9569,0.154945,Biloxi Blues,Mike Nichols,106,Comedy|Drama|Romance,3/25/88,24,6.4,1988
9570,0.151874,The Couch Trip,Michael Ritchie,97,Comedy,1/15/88,11,5.1,1988
9571,0.149591,Vampire's Kiss,Robert Bierman,103,Comedy|Fantasy|Horror,9/17/88,28,5.5,1988
9572,0.149108,"Slugs, muerte viscosa",Juan Piquer SimÃ³n,89,Horror|Science Fiction,2/5/88,12,4.1,1988
9573,0.279333,Funny Farm,George Roy Hill,101,Comedy,6/3/88,27,6.5,1988
9574,0.14174,The Accidental Tourist,Lawrence Kasdan,121,Drama|Romance,12/23/88,18,5.6,1988
9575,0.11939300000000001,Scarecrows,William Wesley,83,Horror,9/28/88,10,6.0,1988
9576,0.138906,I'm Gonna Git You Sucka,Keenen Ivory Wayans,88,Action|Comedy,11/10/88,24,5.4,1988
9577,0.195211,Stand and Deliver,RamÃ³n MenÃ©ndez,103,Drama,3/11/88,28,7.3,1988
9578,0.117336,The Lair of the White Worm,Ken Russell,93,Comedy|Horror,9/14/88,19,5.4,1988
9579,0.131437,Hell Comes to Frogtown,Donald G. Jackson|R.J. Kizer,88,Action|Comedy|Horror|Science Fiction,1/1/88,12,4.5,1988
9580,0.175236,Paperhouse,Bernard Rose,92,Drama|Fantasy|Horror,1/1/88,12,5.5,1988
9581,0.120104,Imagine: John Lennon,Andrew Solt,100,Documentary|Music,10/7/88,15,6.8,1988
9582,0.025511000000000002,18 Again!,Paul Flaherty,93,Fantasy|Comedy,4/8/88,11,7.0,1988
9583,0.11315399999999999,Scooby-Doo! and the Reluctant Werewolf,Ray Patterson,80,TV Movie|Animation|Family|Mystery|Comedy,1/1/88,20,6.0,1988
9584,0.07823200000000001,The Decline of Western Civilization Part II: The Metal Years,Penelope Spheeris,93,Documentary|Music,6/17/88,10,7.1,1988
9585,0.077948,A Cry in the Dark,Fred Schepisi,120,Drama|Foreign,11/11/88,16,5.5,1988
9586,0.076958,For Keeps,John G. Avildsen,98,Drama|Family|Romance,1/15/88,12,6.4,1988
9587,0.076438,Red Scorpion,Joseph Zito,105,Action|History|War,12/24/88,22,4.6,1988
9588,0.019926,Sherlock Holmes: The Hound of the Baskervilles,Brian Mills,105,Drama|Comedy|Thriller|Mystery,8/31/88,11,5.6,1988
9589,0.201098,Moving,Alan Metter,89,Comedy,3/4/88,10,5.8,1988
9590,0.057680999999999996,The New Adventures of Pippi Longstocking,Ken Annakin,100,Fantasy|Adventure|Family,7/6/88,10,5.7,1988
9591,0.132436,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Marilyn Fox,171,Adventure|Family|Fantasy,11/3/88,18,6.8,1988
9592,0.019075,Brain Damage,Frank Henenlotter,86,Comedy|Horror,1/15/88,11,5.6,1988
9593,0.001662,Peter Pan,,52,Action|Adventure|Animation|Family|Fantasy,1/1/88,28,6.6,1988
9594,3.474728,Predator,John McTiernan,107,Science Fiction|Action|Adventure|Thriller,6/11/87,1250,7.1,1987
9595,2.0267,Full Metal Jacket,Stanley Kubrick,116,Drama|War,6/26/87,1311,7.7,1987
9596,1.945847,Dirty Dancing,Emile Ardolino,100,Drama|Music|Romance,8/21/87,654,6.9,1987
9597,1.846689,Spaceballs,Mel Brooks,96,Comedy|Science Fiction,6/24/87,496,6.5,1987
9598,1.511663,The Living Daylights,John Glen,130,Action|Adventure|Thriller,6/29/87,238,6.0,1987
9599,1.503371,RoboCop,Paul Verhoeven,102,Action|Thriller|Science Fiction,7/17/87,834,6.8,1987
9600,1.427206,Evil Dead II,Sam Raimi,84,Horror|Comedy|Fantasy,3/13/87,383,7.5,1987
9601,1.393529,Lethal Weapon,Richard Donner,110,Adventure|Action|Comedy|Thriller|Crime,3/6/87,801,6.6,1987
9602,1.354524,The Running Man,Paul Michael Glaser,101,Action|Science Fiction,11/13/87,352,6.3,1987
9603,1.285867,Jaws: The Revenge,Joseph Sargent,89,Adventure|Thriller,7/17/87,111,3.7,1987
9604,1.186793,The Princess Bride,Rob Reiner,98,Adventure|Family|Fantasy|Comedy|Romance,9/18/87,1000,7.5,1987
9605,1.121083,A Nightmare on Elm Street 3: Dream Warriors,Chuck Russell,96,Horror|Thriller,2/27/87,168,6.2,1987
9606,1.082108,Wall Street,Oliver Stone,126,Crime|Drama,12/10/87,294,6.7,1987
9607,1.07467,Beverly Hills Cop II,Tony Scott,100,Action|Comedy|Crime,5/18/87,333,6.1,1987
9608,1.065222,Superman IV: The Quest for Peace,Sidney J. Furie,90,Action|Adventure|Fantasy|Science Fiction|Thriller,7/23/87,149,4.3,1987
9609,1.0264360000000001,Raising Arizona,Joel Coen,94,Comedy|Crime,3/1/87,268,7.0,1987
9610,1.016148,The Untouchables,Brian De Palma,119,Crime|Drama|History|Thriller,6/2/87,751,7.5,1987
9611,1.011111,"Good Morning, Vietnam",Barry Levinson,121,Comedy|Drama|War,12/23/87,363,7.0,1987
9612,0.9702299999999999,The Last Emperor,Bernardo Bertolucci,163,Drama|History,10/21/87,165,7.1,1987
9613,0.865812999999999,Fatal Attraction,Adrian Lyne,119,Horror|Drama|Romance|Thriller,9/11/87,131,6.4,1987
9614,0.830933,Police Academy 4: Citizens on Patrol,Jim Drake,88,Action|Comedy|Crime,4/2/87,126,5.0,1987
9615,0.822279999999999,Innerspace,Joe Dante,120,Action|Comedy|Science Fiction,6/30/87,168,6.3,1987
9616,0.81981,"Planes, Trains and Automobiles",John Hughes,93,Comedy|Drama,11/26/87,333,6.8,1987
9617,0.754116,Angel Heart,Alan Parker,113,Horror|Mystery|Thriller,3/6/87,139,6.7,1987
9618,0.721427,Over the Top,Menahem Golan,93,Action|Drama,2/13/87,182,5.4,1987
9619,0.683243,*batteries not included,Matthew Robbins,106,Comedy|Family|Fantasy|Science Fiction,12/18/87,117,6.2,1987
9620,0.6582479999999991,The Lost Boys,Joel Schumacher,97,Comedy|Horror,7/31/87,295,6.5,1987
9621,0.624584,The Witches of Eastwick,George Miller,118,Fantasy|Horror|Comedy,6/12/87,152,6.1,1987
9622,0.614942,Creepshow 2,Michael Gornick,92,Horror,5/1/87,42,5.8,1987
9623,0.606128,Bad Taste,Peter Jackson,91,Action|Comedy|Horror|Science Fiction,12/1/87,74,6.2,1987
9624,0.6014510000000001,Overboard,Garry Marshall,106,Comedy|Romance,12/16/87,115,6.6,1987
9625,0.598029,Barfly,Barbet Schroeder,100,Comedy|Drama|Romance,9/2/87,35,7.1,1987
9626,0.57606,Broadcast News,James L. Brooks,133,Comedy|Drama|Romance,12/16/87,42,6.3,1987
9627,0.5495939999999989,Some Kind of Wonderful,Howard Deutch,95,Drama|Romance,2/27/87,42,6.8,1987
9628,0.548575,Blind Date,Blake Edwards,95,Comedy|Romance,3/27/87,57,5.6,1987
9629,0.518412,Adventures in Babysitting,Chris Columbus,102,Thriller|Comedy|Crime|Adventure,7/1/87,80,6.7,1987
9630,0.5137,Dragnet,Tom Mankiewicz,106,Action|Comedy|Crime,6/25/87,74,5.8,1987
9631,0.500665999999999,A Muppet Family Christmas,Peter Harris|Eric Till,48,Family|TV Movie,12/16/87,11,6.5,1987
9632,0.49589700000000003,House 2: The Second Story,Ethan Wiley,88,Fantasy|Horror|Comedy,5/14/87,22,4.8,1987
9633,0.48134799999999994,Roxanne,Fred Schepisi,107,Comedy|Romance,6/19/87,71,6.4,1987
9634,0.47393,The Pick-up Artist,James Toback,81,Romance|Comedy|Crime|Drama,9/18/87,14,5.6,1987
9635,0.471505,Withnail & I,Bruce Robinson,107,Drama|Comedy,1/1/87,82,7.4,1987
9636,0.46055,Empire of the Sun,Steven Spielberg,153,Drama|History|War,12/25/87,285,6.9,1987
9637,0.45489399999999997,The Gate,Tibor TakÃ¡cs,85,Horror|Fantasy,4/21/87,45,5.8,1987
9638,0.447184,Cherry 2000,Steve De Jarnatt,99,Science Fiction,11/12/87,35,6.0,1987
9639,0.43671800000000005,Masters of the Universe,Gary Goddard,106,Action|Fantasy|Science Fiction|Adventure|Thriller,8/7/87,99,5.0,1987
9640,0.4205,Radio Days,Woody Allen,90,Comedy|Drama,1/30/87,48,6.2,1987
9641,0.406719,No Way Out,Roger Donaldson,114,Crime|Drama|Action|Thriller|Mystery,8/14/87,67,7.0,1987
9642,0.405361,Harry and the Hendersons,William Dear,110,Comedy|Family|Fantasy,6/5/87,62,5.6,1987
9643,0.397728,The Secret of My Success,Herbert Ross,111,Comedy,4/10/87,63,5.7,1987
9644,0.38911799999999996,Death Wish 4: The Crackdown,J. Lee Thompson,99,Action|Adventure|Crime,6/11/87,21,4.6,1987
9645,0.385445,Near Dark,Kathryn Bigelow,95,Horror|Drama|Thriller,10/2/87,44,6.6,1987
9646,0.380326,Three Men and a Baby,Leonard Nimoy,102,Family|Comedy|Drama,11/27/87,103,6.1,1987
9647,0.09996000000000001,The Hidden,Jack Sholder,96,Action|Horror|Science Fiction|Thriller,10/30/87,26,6.4,1987
9648,0.36762100000000003,The Brave Little Toaster,Jerry Rees,90,Fantasy|Adventure|Animation|Comedy|Family,7/9/87,48,6.5,1987
9649,0.366075,Street Trash,J. Michael Muro,91,Comedy|Horror,6/24/87,20,5.3,1987
9650,0.359238,Surf Nazis Must Die,Peter George,83,Horror|Science Fiction,7/3/87,10,2.8,1987
9651,0.356749,Prince of Darkness,John Carpenter,101,Horror,10/23/87,62,6.5,1987
9652,0.25154499999999996,Stakeout,John Badham,116,Action|Comedy|Romance,8/5/87,37,6.0,1987
9653,0.349927,Hellraiser,Clive Barker,94,Horror,9/11/87,189,6.7,1987
9654,0.18771400000000002,Mio min Mio,Vladimir Grammatikov,99,Adventure|Drama|Fantasy|Family|Mystery,7/1/87,11,6.1,1987
9655,0.339933,The Believers,John Schlesinger,114,Horror|Thriller,6/9/87,12,5.8,1987
9656,0.338412,The Belly of an Architect,Peter Greenaway,118,Drama,9/23/87,10,5.8,1987
9657,0.335219,House of Games,David Mamet,102,Crime|Drama|Mystery|Thriller,10/11/87,29,7.2,1987
9658,0.333783,Ironweed,Hector Babenco,143,Drama,12/18/87,14,6.0,1987
9659,0.322457,La Bamba,Luis Valdez,108,Drama|Music,7/24/87,43,6.9,1987
9660,0.32054,Someone to Watch Over Me,Ridley Scott,106,Crime|Drama|Romance|Thriller,10/9/87,10,5.4,1987
9661,0.318343,Renegade,Enzo Barboni,92,Action|Adventure|Comedy|Western,10/30/87,24,5.6,1987
9662,0.45783100000000004,Suspect,Peter Yates,121,Crime|Drama|Thriller,10/23/87,14,6.0,1987
9663,0.316643,Out of Rosenheim,Percy Adlon,95,Comedy|Drama,11/12/87,32,6.9,1987
9664,0.315932,The Dead,John Huston,83,Drama,9/3/87,13,6.1,1987
9665,0.313707,Project X,Jonathan Kaplan,108,Action|Comedy|Drama|Science Fiction,4/17/87,29,6.0,1987
9666,0.29696999999999996,Anne of Avonlea,Kevin Sullivan,230,Drama|Romance|Family,5/19/87,17,7.4,1987
9667,0.28827800000000003,September,Woody Allen,82,Drama,1/1/87,14,5.5,1987
9668,0.288138,Steel Dawn,Lance Hool,97,Action|Adventure|Science Fiction,11/6/87,17,4.4,1987
9669,0.287829,Throw Momma from the Train,Danny DeVito,88,Crime|Comedy,12/11/87,54,5.8,1987
9670,0.421153,Moonstruck,Norman Jewison,102,Comedy|Drama|Romance,12/18/87,72,6.2,1987
9671,0.28269,The Monster Squad,Fred Dekker,82,Horror|Comedy|Action|Fantasy|Science Fiction,8/14/87,58,7.0,1987
9672,0.34575300000000003,Ghoulies II,Albert Band,89,Comedy|Horror,9/18/87,13,3.5,1987
9673,0.35382199999999997,Eddie Murphy Raw,Robert Townsend,93,Comedy,11/25/87,53,7.0,1987
9674,0.264653,Summer School,Carl Reiner,97,Comedy,7/22/87,27,6.1,1987
9675,0.263191,The Fourth Protocol,John Mackenzie,119,Action|Drama|Thriller,8/28/87,26,5.9,1987
9676,0.258955,Maurice,James Ivory,134,Drama|Romance,9/18/87,21,6.5,1987
9677,0.25337600000000005,Red's Dream,John Lasseter,4,Animation,8/17/87,44,6.6,1987
9678,0.24497399999999997,Khane-ye doust kodjast?,Abbas Kiarostami,83,Drama,1/1/87,16,7.4,1987
9679,0.48156099999999996,Can't Buy Me Love,Steve Rash,94,Drama|Comedy|Romance|Family,8/14/87,72,6.4,1987
9680,0.24096700000000001,Deliria,Michele Soavi,90,Horror,2/8/87,14,6.6,1987
9681,0.234183,Date With an Angel,Tom McLoughlin,105,Comedy|Fantasy|Romance|Science Fiction,11/20/87,12,5.6,1987
9682,0.233246,Revenge of the Nerds II: Nerds in Paradise,Joe Roth,98,Comedy,7/10/87,29,6.1,1987
9683,0.207159,Amazon Women on the Moon,Joe Dante|Carl Gottlieb|Peter Horton|John Landis|Robert K. Weiss,85,Comedy|Science Fiction,9/18/87,12,5.8,1987
9684,0.221631,The Stepfather,Joseph Ruben,89,Drama|Horror|Mystery|Thriller,1/22/87,24,6.8,1987
9685,0.217263,Hot Pursuit,Steven Lisberger,93,Comedy,5/8/87,10,5.6,1987
9686,0.21302600000000002,Flowers in the Attic,Jeffrey Bloom,93,Drama|Horror|Mystery|Thriller,11/20/87,25,6.9,1987
9687,0.15934700000000002,Benji the Hunted,Joe Camp,88,Action|Adventure|Family,6/17/87,14,6.4,1987
9688,0.20076,Mannequin,Michael Gottlieb,89,Fantasy|Comedy|Romance,2/13/87,61,5.6,1987
9689,0.193182,Oci ciornie,Nikita Mikhalkov,117,Comedy|Romance|Drama,1/1/87,12,6.3,1987
9690,0.189462,Black Widow,Bob Rafelson,102,Mystery|Thriller,2/6/87,13,5.8,1987
9691,0.18825799999999998,River's Edge,Tim Hunter,99,Crime|Drama,4/23/87,16,5.7,1987
9692,0.186551,Gandahar,RenÃ© Laloux,83,Animation|Science Fiction|Fantasy|Adventure,12/11/87,10,7.2,1987
9693,0.184885,Cry Freedom,Richard Attenborough,157,Drama,11/5/87,26,6.9,1987
9694,0.184469,Less Than Zero,Marek Kanievska,98,Drama|Crime|Romance,11/6/87,30,5.9,1987
9695,0.274181,Escape from Sobibor,Jack Gold,120,Drama|War|Thriller,4/12/87,23,6.0,1987
9696,0.180267,Wanted: Dead or Alive,Gary Sherman,104,Action|Thriller|Crime|Drama,1/16/87,13,5.2,1987
9697,0.180028,Dolls,Stuart Gordon,77,Fantasy|Horror,3/1/87,29,5.6,1987
9698,0.179562,Baby Boom,Charles Shyer,110,Comedy|Romance|Family,9/17/87,27,5.6,1987
9699,0.17911,Best Seller,John Flynn,95,Action|Crime|Drama|Thriller,9/25/87,11,6.2,1987
9700,0.17844000000000002,Beauty and the Beast,Eugene Marner,94,Music|Romance|Family,4/1/87,11,7.0,1987
9701,0.173519,No Man's Land,Peter Werner,106,Action|Drama|Thriller,10/23/87,11,6.6,1987
9702,0.15900699999999898,Prick Up Your Ears,Stephen Frears,111,Drama,4/17/87,13,4.7,1987
9703,0.147904,Teen Wolf Too,Christopher Leitch,95,Comedy|Fantasy|Family,11/20/87,23,3.5,1987
9704,0.146481,Ernest Goes to Camp,John R. Cherry III,92,Comedy|Family,5/22/87,15,6.1,1987
9705,0.287418,Hamburger Hill,John Irvin,112,War|Action|Drama,8/23/87,52,6.2,1987
9706,0.135106,Who's That Girl,James Foley,92,Comedy|Thriller|Music|Romance,8/7/87,18,6.0,1987
9707,0.096617,Three O'Clock High,Phil Joanou,97,Comedy,10/9/87,24,6.6,1987
9708,0.005529,Miami Connection,Y.K. Kim|Woo-sang Park,86,Action|Crime,8/18/87,13,5.8,1987
9709,0.11171099999999999,Like Father Like Son,Rod Daniel,96,Comedy|Fantasy,10/2/87,14,6.3,1987
9710,0.159907,"Silent Night, Deadly Night Part 2",Lee Harry,88,Comedy|Horror,4/10/87,11,5.5,1987
9711,0.14124,The Secret Garden,Alan Grint,100,TV Movie|Drama|Family,11/30/87,12,7.2,1987
9712,0.077814,Hope and Glory,John Boorman,113,Drama|War,9/3/87,15,5.6,1987
9713,0.07532,The Principal,Christopher Cain,109,Action|Adventure|Crime|Drama,9/17/87,29,6.1,1987
9714,0.07154500000000001,84 Charing Cross Road,David Hugh Jones,100,Drama|Romance,2/13/87,13,6.2,1987
9715,0.068199,My Best Friend's Birthday,Quentin Tarantino,36,Comedy,1/1/87,11,5.1,1987
9716,0.064707,Hello Mary Lou: Prom Night II,Bruce Pittman,97,Horror,11/13/87,11,6.2,1987
9717,0.063503,Hollywood Shuffle,Robert Townsend,78,Comedy,3/20/87,12,5.1,1987
9718,0.245929,Scooby-Doo Meets the Boo Brothers,Paul Sommers|Carl Urbano,94,Animation|Adventure|Comedy|Family,11/1/87,11,5.8,1987
9719,3.309196,2001: A Space Odyssey,Stanley Kubrick,149,Science Fiction|Mystery|Adventure,4/5/68,1708,7.7,1968
9720,1.152937,Planet of the Apes,Franklin J. Schaffner,112,Adventure|Science Fiction|Mystery,2/7/68,469,7.2,1968
9721,1.0582719999999999,Night of the Living Dead,George A. Romero,96,Horror,10/1/68,279,7.2,1968
9722,0.8911629999999989,The Boston Strangler,Richard Fleischer,116,Crime|Drama|Mystery|Thriller,10/8/68,15,6.6,1968
9723,0.867192,Barbarella,Roger Vadim,98,Science Fiction,10/10/68,63,5.4,1968
9724,0.7868539999999989,Bullitt,Peter Yates,113,Action|Crime|Drama|Thriller,10/17/68,143,6.7,1968
9725,0.757746,The Love Bug,Robert Stevenson,107,Comedy|Family|Fantasy,12/22/68,62,5.8,1968
9726,0.747337,The Lion in Winter,Anthony Harvey,134,Drama|History,1/1/68,37,6.9,1968
9727,0.724527,Rosemary's Baby,Roman Polanski,136,Horror|Drama|Mystery,6/12/68,448,7.3,1968
9728,0.698337,Yellow Submarine,George Dunning,90,Animation|Fantasy|Music,7/17/68,63,7.0,1968
9729,0.633128999999999,Oliver!,Carol Reed,153,Drama|Family|Music,9/26/68,42,6.2,1968
9730,0.621202,Hang 'em High,Ted Post,114,Western,7/31/68,86,6.3,1968
9731,0.569422,Where Eagles Dare,Brian G. Hutton,155,Adventure|Drama|Action|History|War,12/4/68,116,6.9,1968
9732,0.533428,The Party,Blake Edwards,99,Comedy,4/4/68,67,7.1,1968
9733,0.488336,The Thomas Crown Affair,Norman Jewison,102,Romance|Crime|Thriller|Drama,6/19/68,42,7.0,1968
9734,0.437877,The Odd Couple,Gene Saks,106,Comedy,2/7/68,51,7.3,1968
9735,0.41526199999999996,Romeo and Juliet,Franco Zeffirelli,138,Drama|Romance,4/3/68,68,7.0,1968
9736,0.321891,The Devil Rides Out,Terence Fisher,96,Horror,7/20/68,17,6.2,1968
9737,0.378658,The Green Berets,John Wayne,142,War|Drama,7/4/68,17,5.6,1968
9738,0.323826,Chitty Chitty Bang Bang,Ken Hughes,144,Adventure|Fantasy|Comedy|Family,12/16/68,103,6.6,1968
9739,0.316852,The Swimmer,Frank Perry|Sydney Pollack,95,Drama,5/15/68,14,5.5,1968
9740,0.25950100000000004,Blackbeard's Ghost,Robert Stevenson,106,Fantasy|Comedy|Family,2/8/68,19,6.1,1968
9741,0.207956,Pretty Poison,Noel Black,89,Crime|Drama|Romance|Thriller,7/18/68,12,6.3,1968
9742,0.21498899999999999,Funny Girl,William Wyler,149,Drama|Comedy|Music|Romance,9/19/68,39,6.6,1968
9743,0.106218,If....,Lindsay Anderson,111,Drama,12/19/68,29,6.0,1968
9744,0.202802,The Little Drummer Boy,"Arthur Rankin, Jr.|Jules Bass",25,Animation,12/19/68,15,6.0,1968
